unit_code,School_Name,Lea_Name,County,Year,Index Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Assault Rate,Burglary Rate,Larceny Rate,MVT Rate,Arson Rate
890306,Columbia Middle,Tyrrell County Schools,Tyrrell County,2017,990.1,265.6,724.5,,,48.3,217.3,193.2,507.1,24.1,
890LEA,,Tyrrell County Schools,Tyrrell County,2017,990.1,265.6,724.5,,,48.3,217.3,193.2,507.1,24.1,
890308,Tyrrell Elementary,Tyrrell County Schools,Tyrrell County,2017,990.1,265.6,724.5,,,48.3,217.3,193.2,507.1,24.1,
890304,Columbia High,Tyrrell County Schools,Tyrrell County,2017,990.1,265.6,724.5,,,48.3,217.3,193.2,507.1,24.1,
900368,Unionville Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900370,Walter Bickett Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900372,Waxhaw Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900376,Weddington Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900377,Weddington High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900378,Weddington Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900384,Western Union Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900367,Union County Early College,Union County Public Schools,Union County Public,,,,,,,,,,,,
900388,Wingate Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900391,Marvin Ridge Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900392,Wolfe School,Union County Public Schools,Union County Public,,,,,,,,,,,,
900393,Marvin Ridge High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900LEA,,Union County Public Schools,Union County Public,,,,,,,,,,,,
900380,Wesley Chapel Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900366,Central Academy of Technology and Arts,Union County Public Schools,Union County Public,,,,,,,,,,,,
900316,Forest Hills High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900364,"Union Elementary, Wingate",Union County Public Schools,Union County Public,,,,,,,,,,,,
900334,Marvin Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900332,Marshville Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900328,Kensington Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900320,Indian Trail Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900318,Hemby Bridge Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900314,Monroe Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900312,"Fairview Elementary, Monroe",Union County Public Schools,Union County Public,,,,,,,,,,,,
900310,Cuthbertson Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900308,East Union Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900307,"Rocky River Elementary, Monroe",Union County Public Schools,Union County Public,,,,,,,,,,,,
900306,"East Elementary, Monroe",Union County Public Schools,Union County Public,,,,,,,,,,,,
900305,New Town Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900304,Benton Heights Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900303,Rea View Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900365,South Providence,Union County Public Schools,Union County Public,,,,,,,,,,,,
900336,Monroe High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900340,New Salem Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900311,Cuthbertson High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900302,Antioch Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900343,Porter Ridge Middle School,Union County Public Schools,Union County Public,,,,,,,,,,,,
900344,Parkwood High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900346,Parkwood Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900347,Poplin Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900348,Piedmont High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900350,Piedmont Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900351,Rock Rest Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900341,Porter Ridge Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900352,"Prospect Elementary, Monroe",Union County Public Schools,Union County Public,,,,,,,,,,,,
900354,Sardis Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900356,Shiloh Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900358,Stallings Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900360,Sun Valley High,Union County Public Schools,Union County Public,,,,,,,,,,,,
900362,Sun Valley Middle,Union County Public Schools,Union County Public,,,,,,,,,,,,
900363,Sun Valley Elementary,Union County Public Schools,Union County Public,,,,,,,,,,,,
900353,"Sandy Ridge Elementary, Waxhaw",Union County Public Schools,Union County Public,,,,,,,,,,,,
900342,Porter Ridge High School,Union County Public Schools,Union County Public,,,,,,,,,,,,
910304,Aycock Elementary,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910308,"Carver Elementary, Henderson",Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910384,STEM Early High,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910311,Clarke Elementary,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910LEA,,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910316,Eaton-Johnson Middle,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910320,Henderson Middle,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910340,"New Hope Elementary, Henderson",Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910346,E O Young Jr Elementary,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910356,Pinkston Street Elementary,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910360,E M Rollins Elementary,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910314,Dabney Elementary,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910368,Western Vance High,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910370,Northern Vance High,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910376,L B Yancey Elementary,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910382,Vance Co Early College,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910380,Zeb Vance Elementary,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
910364,Southern Vance High,Vance County Schools,Vance County,2017,"3,482.5",540.4,"2,942.1",33.4,22.2,131.2,353.6,"1,085.2","1,701.2",155.7,22.2
920554,Sanford Creek Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920531,Pleasant Union Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920532,Poe Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920533,"Pleasant Grove Elementary, Morrisville",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920536,Powell Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920540,Rand Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920542,"Reedy Creek Elementary, Cary",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920545,Rolesville Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920544,Rolesville Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920546,Rolesville High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920548,Root Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920550,"Salem Elementary, Apex",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920551,Salem Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920530,Penny Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920552,Sanderson High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920557,Scotts Ridge Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920543,Richland Creek Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920529,Pine Hollow Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920521,Oakview Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920526,Panther Creek High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920495,Middle Creek High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920560,Smith Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920496,Millbrook Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920501,Mills Park Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920502,Mills Park Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920504,Morrisville Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920506,Moore Square Museum Magnet Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920528,Phillips High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920508,Mount Vernon,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920514,North Forest Pines Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920516,North Ridge Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920520,"Northwoods Elementary, Cary",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920522,"Oak Grove Elementary, Raleigh",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920523,Olive Chapel Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920524,Olds Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920525,Partnership Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920512,North Garner Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920500,Millbrook High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920604,West Cary Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920564,Stough Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920599,Walnut Creek Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920600,Wendell Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920601,Wendell Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920606,West Lake Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920607,West Lake Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920608,West Millbrook Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920614,"White Oak Elementary, Apex",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920616,Wilburn Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920618,Wildwood Forest Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920620,Wiley Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920624,Willow Springs Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920626,Yates Mill Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920628,York Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920632,Zebulon Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920636,Zebulon Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920LEA,,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920494,Middle Creek Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920598,Weatherstone Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920562,Southeast Raleigh High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920597,Wakelon Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920595,Wakefield High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920568,"Swift Creek Elementary, Raleigh",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920569,Sycamore Creek Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920570,Timber Drive Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920571,Turner Creek Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920572,Underwood Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920576,"Vance Elementary, Raleigh",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920580,Vandora Springs Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920581,Vernon Malone College and Career Academy,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920582,Wake STEM Early College High School,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920583,Wake Early College of Health and Science,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920584,Wake Forest Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920585,Wake Young Men's Leadership Academy,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920586,Wake Young Women's Leadership Academy,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920588,Wake Forest High School,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920592,Wake Forest Middle School,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920593,Wakefield Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920594,Wakefield Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920596,"Washington Elementary, Raleigh",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920492,Martin Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920417,Forest Pines Drive Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920484,Lufkin Road Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920358,Carpenter Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920360,Carroll Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920362,"Carver Elementary, Wendell",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920364,Cary Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920368,Cary High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920369,Cedar Fork Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920370,Centennial Campus Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920376,Combs Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920380,Conn Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920356,Carnage Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920384,Creech Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920488,Lynn Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920390,Davis Drive Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920391,Davis Drive Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920393,Dillard Drive Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920394,Dillard Drive Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920396,Douglas Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920398,Durant Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920399,Durant Road Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920400,Reedy Creek Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920386,Crossroads FLEX,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920352,Bugg Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920348,Needham Broughton High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920344,Brooks Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920302,River Bend Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920304,Adams Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920306,Herbert Akins Rd Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920307,Alston Ridge Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920308,Apex Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920312,Apex Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920316,Apex High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920317,Apex Friendship High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920318,Athens Drive High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920320,Aversboro Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920324,Longview,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920325,Banks Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920326,Baileywick Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920327,Ballentine Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920328,Baucom Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
